Area,State,Tenure,Median_Price,Transactions,Estimated_Size,Log_Estimated_Size,Log_Transactions,Type_Apartment,Type_Bungalow,Type_Cluster House,Type_Condominium,Type_Flat,Type_Semi D,Type_Service Residence,Type_Terrace House,Type_Town House
Jitra,Kedah,Freehold,410400.0,11,1537.0786516853932,7.3382892876952255,2.4849066497880004,0,0,0,0,0,1,0,1,0
Other_Melaka,Melaka,Freehold,438000.0,11,1929.5154185022027,7.565542302464524,2.4849066497880004,0,0,0,0,0,0,0,1,0
Telok Panglima Garang,Selangor,Freehold,365000.0,11,1317.6895306859205,7.184393742664765,2.4849066497880004,0,0,0,0,0,1,0,1,0
Senai,Johor,Freehold,270000.0,11,1042.4710424710424,6.950307975745089,2.4849066497880004,0,0,0,0,0,0,0,1,0
Tampoi,Johor,Freehold,335000.0,11,938.3753501400561,6.845215133244421,2.4849066497880004,0,0,0,0,0,0,0,1,0
Durian Tunggal,Melaka,Freehold,320000.0,11,1702.127659574468,7.440221639435398,2.4849066497880004,0,0,0,0,0,0,0,1,0
Batu Pahat,Johor,Freehold,410000.0,11,1614.1732283464567,7.387197492038615,2.4849066497880004,0,0,0,0,0,0,0,1,0
Semenyih,Selangor,Freehold,675000.0,11,1844.2622950819673,7.520376711726171,2.4849066497880004,0,0,0,0,0,1,0,1,0
Other_Perak,Perak,Freehold,498800.0,11,1397.1988795518207,7.242940172727128,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Johor,Johor,Freehold,340000.0,11,2035.9281437125749,7.6191981400585,2.4849066497880004,0,0,0,0,0,0,0,1,0
Johor Bahru,Johor,Freehold,615000.0,11,2460.0,7.8083230503910555,2.4849066497880004,0,0,0,0,0,1,0,1,0
Sepang,Selangor,Leasehold,400000.0,11,2564.102564102564,7.849753742810349,2.4849066497880004,0,0,0,0,0,0,0,1,0
Tanjong Duabelas,Selangor,Leasehold,300000.0,11,1435.4066985645934,7.269899925780621,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Sarawak,Sarawak,Leasehold,180000.0,11,1005.586592178771,6.914320274343725,2.4849066497880004,0,0,0,0,0,0,0,1,0
Simpang Ampat,Penang,Freehold,440000.0,11,1301.775147928994,7.172251997328969,2.4849066497880004,0,0,0,0,0,0,0,1,0
Kota Kinabalu,Sabah,Leasehold,950000.0,11,3710.9375,8.21930925647986,2.4849066497880004,0,0,0,0,0,1,0,1,0
Tebrau,Johor,Freehold,150000.0,11,570.3422053231939,6.347988338939399,2.4849066497880004,0,0,0,0,1,0,0,0,0
Shah Alam,Selangor,Leasehold,212000.0,11,726.027397260274,6.588964162188333,2.4849066497880004,0,0,0,0,1,0,0,0,0
Sandakan,Sabah,Leasehold,125000.0,11,548.2456140350877,6.308545725862036,2.4849066497880004,0,0,0,0,1,0,0,0,0
Batu Kawan,Penang,Freehold,320000.0,11,509.5541401273885,6.235496685120345,2.4849066497880004,0,0,0,0,0,0,1,0,0
Kajang,Selangor,Freehold,220000.0,11,1111.111111111111,7.0140153898827995,2.4849066497880004,1,0,0,0,0,0,0,0,0
Cheras,Kuala Lumpur,Leasehold,245000.0,11,803.2786885245902,6.689945836635674,2.4849066497880004,0,0,0,0,1,0,0,0,0
Johor Bahru,Johor,Freehold,499000.0,11,1788.5304659498208,7.4897085549004,2.4849066497880004,0,0,0,1,0,0,0,0,0
Subang Jaya,Selangor,Leasehold,500000.0,11,1344.0860215053763,7.204213246500383,2.4849066497880004,0,0,0,1,0,0,0,0,0
Puchong,Selangor,Freehold,380000.0,11,806.7940552016985,6.694307143856998,2.4849066497880004,1,0,0,0,0,0,0,0,0
Iskandar Puteri (Nusajaya),Johor,Freehold,873000.0,11,1452.5790349417637,7.28178409412556,2.4849066497880004,0,0,0,1,0,0,0,0,0
Iskandar Puteri (Nusajaya),Johor,Freehold,400000.0,11,956.9377990430622,6.864782847932954,2.4849066497880004,1,0,0,0,0,0,0,0,0
Ayer Itam,Penang,Leasehold,278000.0,11,709.1836734693877,6.565523631606879,2.4849066497880004,1,0,0,0,0,0,0,0,0
Shah Alam,Selangor,Leasehold,450000.0,11,1388.888888888889,7.236979086878522,2.4849066497880004,0,0,0,1,0,0,0,0,0
Ayer Itam,Penang,Freehold,250000.0,11,573.394495412844,6.353316434493186,2.4849066497880004,1,0,0,0,0,0,0,0,0
Other_Kuala Lumpur,Kuala Lumpur,Leasehold,280000.0,11,975.609756097561,6.884087141437953,2.4849066497880004,0,0,0,1,0,0,0,0,0
Ampang,Selangor,Leasehold,158000.0,11,810.2564102564103,6.698584169689898,2.4849066497880004,1,0,0,0,0,0,0,0,0
Taman Desa,Kuala Lumpur,Leasehold,450000.0,11,1216.2162162162163,7.104321740490937,2.4849066497880004,0,0,0,1,0,0,0,0,0
Cheras,Kuala Lumpur,Freehold,138000.0,11,570.2479338842975,6.347823325369134,2.4849066497880004,0,0,0,0,1,0,0,0,0
Ampang,Selangor,Leasehold,139900.0,11,575.7201646090535,6.357357165519111,2.4849066497880004,0,0,0,0,1,0,0,0,0
Iskandar Puteri (Nusajaya),Johor,Freehold,380000.0,11,1162.079510703364,7.058826517080606,2.4849066497880004,1,0,0,0,0,0,0,0,0
Cheras,Selangor,Freehold,400000.0,11,992.5558312655087,6.901290256955943,2.4849066497880004,0,0,0,1,0,0,0,0,0
Bandar Sunway,Selangor,Leasehold,380000.0,11,969.3877551020408,6.8776957391475495,2.4849066497880004,1,0,0,0,0,0,0,0,0
Skudai,Johor,Freehold,370000.0,11,1107.7844311377246,7.011019587155355,2.4849066497880004,0,0,0,1,0,0,0,0,0
Puchong,Selangor,Leasehold,470000.0,11,1023.9651416122005,6.932413882810998,2.4849066497880004,0,0,0,0,0,0,1,0,0
Masai,Johor,Freehold,210000.0,11,807.6923076923077,6.695418508114294,2.4849066497880004,1,0,0,0,0,0,0,0,0
Kepong,Selangor,Freehold,320000.0,11,906.5155807365439,6.810710734847318,2.4849066497880004,1,0,0,0,0,0,0,0,0
Cheras,Kuala Lumpur,Leasehold,400000.0,11,1020.4081632653061,6.928937506413157,2.4849066497880004,0,0,0,1,0,0,0,0,0
Taman Desa,Kuala Lumpur,Freehold,485000.0,11,1163.0695443645084,7.05967737252428,2.4849066497880004,0,0,0,1,0,0,0,0,0
Bukit Mertajam,Penang,Freehold,200000.0,11,634.9206349206349,6.4550737676928325,2.4849066497880004,0,0,0,0,1,0,0,0,0
Johor Bahru,Johor,Leasehold,225000.0,11,461.0655737704918,6.135706815578145,2.4849066497880004,1,0,0,0,0,0,0,0,0
Batu Pahat,Johor,Freehold,320000.0,11,1056.1056105610562,6.963289896263187,2.4849066497880004,0,0,0,1,0,0,0,0,0
Perai,Penang,Freehold,280000.0,11,891.71974522293,6.79427269648325,2.4849066497880004,1,0,0,0,0,0,0,0,0
Jalan Klang Lama (Old Klang Road),Kuala Lumpur,Freehold,840000.0,11,1552.6802218114603,7.348381732282402,2.4849066497880004,0,0,0,1,0,0,0,0,0
Other_Kuala Lumpur,Kuala Lumpur,Leasehold,130000.0,11,601.8518518518518,6.40167148138717,2.4849066497880004,0,0,0,0,1,0,0,0,0
Ayer Itam,Penang,Freehold,270000.0,11,671.6417910447761,6.511212930954276,2.4849066497880004,0,0,0,0,1,0,0,0,0
Jalan Klang Lama (Old Klang Road),Kuala Lumpur,Freehold,265000.0,11,843.9490445859873,6.739276323273815,2.4849066497880004,0,0,0,1,0,0,0,0,0
Kuching,Sarawak,Leasehold,470000.0,11,1151.9607843137255,7.0500885078205,2.4849066497880004,0,0,0,1,0,0,0,0,0
Tampoi,Johor,Leasehold,285000.0,11,1000.0,6.90875477931522,2.4849066497880004,1,0,0,0,0,0,0,0,0
Other_Selangor,Selangor,Leasehold,133000.0,11,648.780487804878,6.4766345947830395,2.4849066497880004,0,0,0,0,1,0,0,0,0
Cyberjaya,Selangor,Freehold,170000.0,11,559.2105263157895,6.32831265293114,2.4849066497880004,0,0,0,0,0,0,1,0,0
Other_Pahang,Pahang,Freehold,550000.0,11,846.1538461538462,6.741882314703408,2.4849066497880004,1,0,0,0,0,0,0,0,0
Johor Bahru,Johor,Freehold,520000.0,11,1452.513966480447,7.281739328814442,2.4849066497880004,1,0,0,0,0,0,0,0,0
Cheras,Kuala Lumpur,Freehold,350000.0,11,953.6784741144414,6.861374607472578,2.4849066497880004,0,0,0,1,0,0,0,0,0
Serendah,Selangor,Freehold,36000.0,11,666.6666666666666,6.503789046997708,2.4849066497880004,1,0,0,0,0,0,0,0,0
Port Dickson,Negeri Sembilan,Freehold,300000.0,11,934.5794392523364,6.841166058466342,2.4849066497880004,0,0,0,1,0,0,0,0,0
Tanjong Tokong,Penang,Freehold,268000.0,11,653.6585365853658,6.484113781511398,2.4849066497880004,1,0,0,0,0,0,0,0,0
Klang,Selangor,Freehold,300000.0,11,867.0520231213873,6.766251647335996,2.4849066497880004,1,0,0,0,0,0,0,0,0
Cheras,Kuala Lumpur,Leasehold,410000.0,11,909.0909090909091,6.813544494621113,2.4849066497880004,0,0,0,1,0,0,0,0,0
Johor Bahru,Johor,Leasehold,200000.0,11,757.5757575757576,6.631442671949755,2.4849066497880004,0,0,0,0,1,0,0,0,0
Ampang,Kuala Lumpur,Freehold,400000.0,11,928.0742459396752,6.834188655899904,2.4849066497880004,0,0,0,0,0,0,1,0,0
Other_Penang,Penang,Freehold,485000.0,11,936.2934362934363,6.842996398946993,2.4849066497880004,0,0,0,1,0,0,0,0,0
Other_Kuala Lumpur,Kuala Lumpur,Freehold,510000.0,11,565.410199556541,6.339318549909007,2.4849066497880004,0,0,0,0,0,0,1,0,0
Bandar Sunway,Selangor,Leasehold,830000.0,11,1596.1538461538462,7.375978478048436,2.4849066497880004,0,0,0,1,0,0,0,0,0
Bukit Mertajam,Penang,Freehold,470000.0,11,1270.2702702702702,7.147771892384336,2.4849066497880004,0,0,0,1,0,0,0,0,0
Cheras,Kuala Lumpur,Freehold,426000.0,11,1176.7955801104972,7.071399817837864,2.4849066497880004,0,0,0,1,0,0,0,0,0
Subang Jaya,Selangor,Freehold,455000.0,11,517.0454545454545,6.25006298849742,2.4849066497880004,0,0,0,0,0,0,1,0,0
Klang,Selangor,Freehold,300000.0,11,1071.4285714285713,6.977681048517689,2.4849066497880004,1,0,0,0,0,0,0,0,0
Shah Alam,Selangor,Leasehold,300000.0,11,797.8723404255319,6.683201158815202,2.4849066497880004,0,0,0,0,1,0,0,0,0
Other_Kuala Lumpur,Kuala Lumpur,Freehold,460000.0,11,1103.1175059952038,7.006801657762927,2.4849066497880004,0,0,0,1,0,0,0,0,0
Johor Bahru,Johor,Freehold,528000.0,11,1748.3443708609273,7.466996351498178,2.4849066497880004,0,0,0,1,0,0,0,0,0
Batu Caves,Selangor,Freehold,170000.0,11,671.9367588932806,6.5116513562743625,2.4849066497880004,0,0,0,0,1,0,0,0,0
Ayer Itam,Penang,Freehold,138000.0,11,594.8275862068965,6.389951340326648,2.4849066497880004,0,0,0,0,1,0,0,0,0
Taman Desa,Kuala Lumpur,Leasehold,197000.0,11,558.0736543909348,6.3262812254609555,2.4849066497880004,0,0,0,0,1,0,0,0,0
Iskandar Puteri (Nusajaya),Johor,Freehold,465000.0,11,1021.978021978022,6.930473281828393,2.4849066497880004,0,0,0,1,0,0,0,0,0
Ampang,Selangor,Leasehold,210000.0,11,937.5,6.844282856026563,2.4849066497880004,1,0,0,0,0,0,0,0,0
Tambun,Perak,Leasehold,250000.0,11,871.0801393728223,6.770881322636646,2.4849066497880004,1,0,0,0,0,0,0,0,0
Melaka City,Melaka,Leasehold,478000.0,11,1086.3636363636363,6.991511363251094,2.4849066497880004,1,0,0,0,0,0,0,0,0
Other_Pahang,Pahang,Freehold,210000.0,11,704.6979865771812,6.559187364916674,2.4849066497880004,1,0,0,0,0,0,0,0,0
Taman Desa,Kuala Lumpur,Freehold,540000.0,11,1221.7194570135746,7.108832720177678,2.4849066497880004,0,0,0,1,0,0,0,0,0
Simpang Ampat,Penang,Freehold,100000.0,11,537.6344086021505,6.289037063598991,2.4849066497880004,0,0,0,0,1,0,0,0,0
Kuching,Sarawak,Leasehold,450000.0,11,1125.0,7.026426808699636,2.4849066497880004,0,0,0,1,0,0,0,0,0
Rawang,Selangor,Leasehold,165000.0,11,797.1014492753624,6.682235718787297,2.4849066497880004,0,0,0,0,1,0,0,0,0
Kuching,Sarawak,Leasehold,295000.0,11,855.072463768116,6.752355026493515,2.4849066497880004,1,0,0,0,0,0,0,0,0
Cheras,Selangor,Freehold,165000.0,11,756.8807339449542,6.630526030182115,2.4849066497880004,0,0,0,0,1,0,0,0,0
Serendah,Selangor,Leasehold,85000.0,11,726.4957264957264,6.589608124795716,2.4849066497880004,1,0,0,0,0,0,0,0,0
Perai,Penang,Freehold,70000.0,11,526.3157894736842,6.267799590092823,2.4849066497880004,0,0,0,0,1,0,0,0,0
Bayan Lepas,Penang,Freehold,639700.0,11,1213.851992409867,7.10237753140775,2.4849066497880004,0,0,0,1,0,0,0,0,0
Cyberjaya,Selangor,Freehold,210000.0,11,506.0240963855422,6.22855852984945,2.4849066497880004,0,0,0,0,0,0,1,0,0
Butterworth,Penang,Freehold,220000.0,11,748.2993197278912,6.619138529493023,2.4849066497880004,1,0,0,0,0,0,0,0,0
Klang,Selangor,Freehold,300000.0,11,753.7688442211055,6.626411535775902,2.4849066497880004,1,0,0,0,0,0,0,0,0
Bukit Jalil,Kuala Lumpur,Freehold,950000.0,11,1529.790660225443,7.333539652295309,2.4849066497880004,0,0,0,1,0,0,0,0,0
Cheras,Kuala Lumpur,Leasehold,450000.0,11,1212.9380053908355,7.101624903915869,2.4849066497880004,0,0,0,1,0,0,0,0,0
Other_Penang,Penang,Leasehold,498000.0,11,1046.218487394958,6.95389286856033,2.4849066497880004,0,0,0,1,0,0,0,0,0
Other_Penang,Penang,Leasehold,250000.0,11,666.6666666666666,6.503789046997708,2.4849066497880004,1,0,0,0,0,0,0,0,0
Ampang,Selangor,Leasehold,305000.0,11,947.2049689440994,6.854570690850933,2.4849066497880004,1,0,0,0,0,0,0,0,0
Johor Bahru,Johor,Freehold,350000.0,11,1346.1538461538462,7.205749383811128,2.4849066497880004,1,0,0,0,0,0,0,0,0
Other_Selangor,Selangor,Leasehold,420000.0,11,1050.0,6.957497370876951,2.4849066497880004,0,0,0,1,0,0,0,0,0
Batu Kawan,Penang,Leasehold,330000.0,11,990.990990990991,6.899714025581327,2.4849066497880004,1,0,0,0,0,0,0,0,0
Cheras,Kuala Lumpur,Freehold,110000.0,11,666.6666666666666,6.503789046997708,2.4849066497880004,0,0,0,0,1,0,0,0,0
Cyberjaya,Selangor,Freehold,400000.0,11,1000.0,6.90875477931522,2.4849066497880004,0,0,0,0,0,0,1,0,0
Setapak,Kuala Lumpur,Leasehold,493000.0,11,1083.5164835164835,6.988889529336746,2.4849066497880004,0,0,0,1,0,0,0,0,0
Sibu,Sarawak,Leasehold,450000.0,11,758.8532883642496,6.633125373019457,2.4849066497880004,1,0,0,0,0,0,0,0,0
Other_Kuala Lumpur,Kuala Lumpur,Freehold,430000.0,11,936.8191721132897,6.843557150158704,2.4849066497880004,0,0,0,1,0,0,0,0,0
Other_Selangor,Selangor,Freehold,560000.0,11,790.9604519774011,6.674511456195695,2.4849066497880004,0,0,0,0,0,0,1,0,0
Puchong,Selangor,Freehold,162500.0,11,650.0,6.478509642208569,2.4849066497880004,0,0,0,0,1,0,0,0,0
Tebrau,Johor,Freehold,150000.0,11,657.8947368421053,6.490563790093222,2.4849066497880004,0,0,0,0,1,0,0,0,0
Semenyih,Selangor,Freehold,561000.0,10,2025.2707581227437,7.613952317598394,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Kedah,Kedah,Freehold,195000.0,10,1598.360655737705,7.377359238206514,2.3978952727983707,0,0,0,0,0,1,0,1,0
Other_Melaka,Melaka,Freehold,205000.0,10,1184.971098265896,7.078317210176335,2.3978952727983707,0,0,1,0,0,0,0,1,1
Batu Gajah,Perak,Leasehold,97500.0,10,1266.2337662337663,7.144591667038619,2.3978952727983707,0,0,0,0,0,0,0,1,0
Bukit Mertajam,Penang,Freehold,279000.0,10,989.3617021276596,6.898070232087004,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold,260000.0,10,1494.2528735632184,7.310050617717315,2.3978952727983707,0,0,0,0,0,0,0,1,0
Shah Alam,Selangor,Leasehold,690000.0,10,1666.6666666666667,7.419180722820095,2.3978952727983707,0,0,0,0,0,1,0,1,0
Other_Kedah,Kedah,Freehold,225000.0,10,1300.578034682081,7.171332680134038,2.3978952727983707,0,0,0,0,0,0,0,1,0
Bangi,Selangor,Leasehold,440000.0,10,1205.4794520547946,7.095461853883831,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold and Leasehold,245000.0,10,1310.1604278074867,7.178667846839571,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Penang,Penang,Freehold,750000.0,10,1399.2537313432836,7.244408735855742,2.3978952727983707,0,0,0,0,0,0,0,1,0
Ulu Klang,Selangor,Leasehold,640000.0,10,1782.7298050139275,7.486461847080944,2.3978952727983707,0,0,0,0,0,0,0,1,0
Batu Pahat,Johor,Freehold,220000.0,10,1134.020618556701,7.034406095879753,2.3978952727983707,0,0,0,0,0,1,0,1,0
Jalan Klang Lama (Old Klang Road),Kuala Lumpur,Freehold,575000.0,10,1378.8968824940048,7.229764052528929,2.3978952727983707,0,0,0,0,0,0,0,1,0
Ulu Klang,Selangor,Leasehold,600000.0,10,1327.4336283185842,7.191755804086258,2.3978952727983707,0,0,0,0,0,0,0,1,0
Shah Alam,Selangor,Leasehold,591500.0,10,1478.75,7.299628433570835,2.3978952727983707,0,1,0,0,0,0,0,1,0
Petaling Jaya,Selangor,Freehold,842500.0,10,1784.957627118644,7.487710036137445,2.3978952727983707,0,0,0,0,0,1,0,1,0
Tanjong Duabelas,Selangor,Leasehold,435000.0,10,1782.7868852459017,7.486493847061286,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Kedah,Kedah,Freehold,438488.0,10,2884.7894736842104,7.967553789231654,2.3978952727983707,0,0,0,0,0,1,0,0,0
Mentakab,Pahang,Freehold,257500.0,10,1763.6986301369864,7.475735206990591,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Kedah,Kedah,Freehold,408900.0,10,2621.153846153846,7.871751337718211,2.3978952727983707,0,0,1,0,0,0,0,1,0
Kulai,Johor,Freehold,500000.0,10,1173.7089201877934,7.068775668388984,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Negeri Sembilan,Negeri Sembilan,Freehold,350000.0,10,1422.7642276422764,7.261059507787687,2.3978952727983707,0,0,0,0,0,0,0,1,0
Kapar,Selangor,Leasehold,332500.0,10,1351.6260162601627,7.209803179215927,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Selangor,Selangor,Leasehold,343440.0,10,2336.326530612245,7.756763046906249,2.3978952727983707,0,0,0,0,0,0,0,1,0
Melaka City,Melaka,Freehold,250000.0,10,1700.6802721088436,7.439371437261383,2.3978952727983707,0,0,0,0,0,1,0,1,0
Bukit Mertajam,Penang,Freehold,512500.0,10,1472.7011494252874,7.295532304177716,2.3978952727983707,0,0,0,0,0,1,0,1,0
Other_Kedah,Kedah,Freehold,445000.0,10,1648.148148148148,7.408014159729788,2.3978952727983707,0,0,0,0,0,1,0,0,0
Klang,Selangor,Freehold,506100.0,10,1450.1432664756446,7.280106984381986,2.3978952727983707,0,0,0,0,0,1,0,1,0
Batu Pahat,Johor,Freehold,646076.0,10,2077.4147909967846,7.639360762421413,2.3978952727983707,0,0,0,0,0,1,0,1,0
Other_Johor,Johor,Freehold,100000.0,10,961.5384615384615,6.8695740254035185,2.3978952727983707,0,0,0,0,0,0,0,1,0
Rantau,Negeri Sembilan,Freehold,401531.0,10,2807.909090909091,7.940551463073625,2.3978952727983707,0,0,0,0,0,1,0,0,0
Kuala Kedah,Kedah,Freehold,379505.0,10,2581.6666666666665,7.856577735858777,2.3978952727983707,0,0,0,0,0,1,0,0,0
Kuching,Sarawak,Leasehold,372500.0,10,1881.3131313131314,7.540256688512105,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Negeri Sembilan,Negeri Sembilan,Leasehold,90000.0,10,1406.25,7.249392724344136,2.3978952727983707,0,0,0,0,0,0,0,1,0
Sungai Karang,Pahang,Freehold,380000.0,10,3140.495867768595,8.052454356473234,2.3978952727983707,0,0,0,0,0,1,0,0,0
Sepang,Selangor,Leasehold,395000.0,10,1872.0379146919431,7.535316945000521,2.3978952727983707,0,0,0,0,0,0,0,1,0
Kajang,Selangor,Freehold,752400.0,10,1341.1764705882354,7.202047807089354,2.3978952727983707,0,0,0,0,0,0,0,1,0
Kuantan,Pahang,Freehold,289000.0,10,1570.6521739130435,7.359882685092697,2.3978952727983707,0,0,0,0,0,1,0,1,0
Other_Melaka,Melaka,Freehold,398800.0,10,2712.925170068027,7.906151268190102,2.3978952727983707,0,0,1,0,0,0,0,0,0
Other_Perak,Perak,Freehold,265000.0,10,1402.116402116402,7.246451043244247,2.3978952727983707,0,0,0,0,0,0,0,1,0
Kulim,Kedah,Freehold,383000.0,10,1582.6446280991736,7.3674841962564415,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Sarawak,Sarawak,Freehold and Leasehold,295000.0,10,2783.0188679245284,7.931650798703086,2.3978952727983707,0,0,0,0,0,0,0,1,0
Sikamat,Negeri Sembilan,Freehold and Leasehold,356500.0,10,1443.31983805668,7.275393789425572,2.3978952727983707,0,0,0,0,0,0,0,1,0
Kuantan,Pahang,Freehold,266500.0,10,1522.857142857143,7.32899999357017,2.3978952727983707,0,0,0,0,0,0,0,1,0
Ampangan,Negeri Sembilan,Freehold,614500.0,10,1470.0956937799042,7.293762772040886,2.3978952727983707,0,0,0,0,0,0,0,1,0
Kuantan,Pahang,Leasehold,285000.0,10,1727.2727272727273,7.454877765193256,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold,422300.0,10,3351.5873015873017,8.117487655558703,2.3978952727983707,0,0,0,0,0,1,0,0,0
Kuala Lipis,Pahang,Freehold,326300.0,10,2837.391304347826,7.950992728535253,2.3978952727983707,0,0,0,0,0,1,0,1,0
Kuantan,Pahang,Freehold,314500.0,10,1860.9467455621302,7.529377856763199,2.3978952727983707,0,0,0,0,0,0,0,1,0
Senawang,Negeri Sembilan,Leasehold,295000.0,10,1316.9642857142858,7.183843617361691,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Kedah,Kedah,Freehold,490000.0,10,1617.1617161716172,7.389046040814072,2.3978952727983707,0,0,0,0,0,1,0,1,0
Sungai Petani,Kedah,Freehold,357900.0,10,1536.0515021459228,7.337621251204874,2.3978952727983707,0,0,0,0,0,0,0,1,0
Sitiawan,Perak,Freehold,220000.0,10,1594.2028985507247,7.374756216251262,2.3978952727983707,0,0,1,0,0,0,0,1,0
Kapar,Selangor,Freehold,504850.0,10,3135.714285714286,8.050931125214024,2.3978952727983707,0,0,0,0,0,1,0,0,0
Simpang Ampat,Penang,Freehold,627000.0,10,1357.142857142857,7.213873499303717,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Negeri Sembilan,Negeri Sembilan,Freehold,418000.0,10,1926.2672811059908,7.56385836201651,2.3978952727983707,0,0,0,0,0,0,0,1,0
Batu Pahat,Johor,Freehold,594150.0,10,1742.375366568915,7.463578378942787,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Perak,Perak,Leasehold,305000.0,10,1399.0825688073394,7.244286491583761,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Penang,Penang,Freehold,499000.0,10,2331.7757009345796,7.754814125494049,2.3978952727983707,0,0,0,0,0,1,0,0,0
Port Dickson,Negeri Sembilan,Freehold,292045.0,10,1397.3444976076555,7.243044314187729,2.3978952727983707,0,0,0,0,0,0,0,1,0
Dengkil,Selangor,Leasehold,640000.0,10,1400.437636761488,7.245253872120322,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold,334000.0,10,1546.2962962962963,7.344264361836908,2.3978952727983707,0,0,0,0,0,0,0,1,0
Kapar,Selangor,Freehold and Leasehold,423250.0,10,1314.44099378882,7.181927244885844,2.3978952727983707,0,0,0,0,0,0,0,1,0
Bukit Mertajam,Penang,Freehold,414500.0,10,1256.060606060606,7.1365314222733,2.3978952727983707,0,0,1,0,0,0,0,0,0
Tebrau,Johor,Freehold,906950.0,10,2196.004842615012,7.694850276576543,2.3978952727983707,0,0,0,0,0,0,0,1,0
Other_Kelantan,Kelantan,Freehold,342500.0,10,3530.9278350515465,8.169599129763009,2.3978952727983707,0,1,0,0,0,0,0,0,0
Ampang,Selangor,Leasehold,372500.0,10,2910.15625,7.976305618017947,2.3978952727983707,0,1,0,0,0,1,0,0,0
Other_Perak,Perak,Leasehold,210000.0,10,990.566037735849,6.899285549610645,2.3978952727983707,0,0,0,0,0,1,0,1,0
Batu Gajah,Perak,Leasehold,288000.0,10,1600.0,7.3783837129967145,2.3978952727983707,0,0,0,0,0,0,0,1,0
Bukit Katil,Melaka,Freehold,200000.0,10,1470.5882352941176,7.294097528698879,2.3978952727983707,0,0,0,0,0,1,0,0,1
Nibong Tebal,Penang,Freehold,310500.0,10,1237.0517928286852,7.121294288256913,2.3978952727983707,0,0,1,0,0,0,0,1,0
Kuantan,Pahang,Leasehold,202500.0,10,1273.5849056603774,7.150375840397062,2.3978952727983707,0,0,0,0,0,0,0,1,0
Batu Berendam,Melaka,Leasehold,256500.0,10,1215.6398104265402,7.10384808404278,2.3978952727983707,0,0,0,0,0,0,0,1,0
Cyberjaya,Selangor,Freehold,352500.0,10,1686.6028708133972,7.431064381370684,2.3978952727983707,0,0,0,0,0,0,0,0,1
Sungai Petani,Kedah,Freehold,420000.0,10,3206.1068702290077,8.073124523188126,2.3978952727983707,0,0,0,0,0,1,0,0,0
Raub,Pahang,Freehold,272500.0,10,1085.6573705179283,6.990861630917949,2.3978952727983707,0,0,0,0,0,0,0,1,0
Tambun,Perak,Leasehold,194000.0,10,1096.045197740113,7.0003756606481,2.3978952727983707,0,0,0,0,0,0,0,1,0
Simpang Ampat,Penang,Freehold,815000.0,10,1529.080675422139,7.333075742030433,2.3978952727983707,0,0,0,0,0,0,0,1,0
Nilai,Negeri Sembilan,Freehold,310000.0,10,1751.412429378531,7.468748648689374,2.3978952727983707,0,0,0,0,0,0,0,1,0
Ulu Tiram,Johor,Freehold,580000.0,10,1475.8269720101782,7.297651127402349,2.3978952727983707,0,0,0,0,0,0,0,1,0
